PRISM Time Series Data
Locations: 31
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1966-01 - 1980-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
OBI62188,-119.7167,35.0833,695.0,1972-08,0.00,15.0,24.6,34.2
OBI62188,-119.7167,35.0833,695.0,1972-09,0.00,11.7,20.5,29.4
OBI62188,-119.7167,35.0833,695.0,1972-10,10.15,8.0,15.2,22.5
OBI62188,-119.7167,35.0833,695.0,1972-11,44.85,4.0,9.5,15.1
OBI62188,-119.7167,35.0833,695.0,1972-12,15.17,-0.1,5.4,11.0
OBI62188,-119.7167,35.0833,695.0,1973-01,50.61,0.2,6.5,12.9
OBI62188,-119.7167,35.0833,695.0,1973-02,43.09,3.7,9.6,15.4
OBI62188,-119.7167,35.0833,695.0,1973-03,42.47,2.2,7.7,13.2
OBI62188,-119.7167,35.0833,695.0,1973-04,0.00,4.9,12.9,20.8
OBI62188,-119.7167,35.0833,695.0,1973-05,0.00,9.5,18.8,28.1
OBI62188,-119.7167,35.0833,695.0,1973-06,0.00,13.3,22.8,32.3
OBI62188,-119.7167,35.0833,695.0,1973-07,0.00,14.4,24.8,35.2
OBI62188,-119.7167,35.0833,695.0,1973-08,0.00,15.5,24.5,33.6
OBI62188,-119.7167,35.0833,695.0,1973-09,0.00,11.8,20.6,29.4
OBI62188,-119.7167,35.0833,695.0,1973-10,6.09,7.4,15.9,24.4
OBI62188,-119.7167,35.0833,695.0,1973-11,25.26,3.7,10.7,17.7
OBI62188,-119.7167,35.0833,695.0,1973-12,14.92,2.2,8.3,14.4
OBI62188,-119.7167,35.0833,695.0,1974-01,58.93,2.1,8.1,14.1
OBI62188,-119.7167,35.0833,695.0,1974-02,0.45,-0.2,7.9,16.0
OBI62188,-119.7167,35.0833,695.0,1974-03,44.41,3.9,10.4,17.0
OBI62188,-119.7167,35.0833,695.0,1974-04,13.24,4.3,11.9,19.5
OBI62188,-119.7167,35.0833,695.0,1974-05,1.20,7.5,16.9,26.4
OBI62188,-119.7167,35.0833,695.0,1974-06,0.00,12.0,21.8,31.6
OBI62188,-119.7167,35.0833,695.0,1974-07,1.51,15.5,24.7,33.9
OBI62188,-119.7167,35.0833,695.0,1974-08,1.45,15.5,24.7,33.9
OBI62188,-119.7167,35.0833,695.0,1974-09,0.00,14.4,23.6,32.7
OBI62188,-119.7167,35.0833,695.0,1974-10,26.79,9.4,17.0,24.5
OBI62188,-119.7167,35.0833,695.0,1974-11,8.83,3.7,10.7,17.8
OBI62188,-119.7167,35.0833,695.0,1974-12,33.97,0.2,7.0,13.7
OBI62188,-119.7167,35.0833,695.0,1975-01,0.00,-0.7,7.6,15.9
OBI62188,-119.7167,35.0833,695.0,1975-02,30.33,1.9,8.1,14.3
OBI62188,-119.7167,35.0833,695.0,1975-03,15.49,2.6,9.1,15.6
OBI62188,-119.7167,35.0833,695.0,1975-04,20.19,2.0,8.9,15.7
OBI62188,-119.7167,35.0833,695.0,1975-05,0.00,7.3,16.9,26.4
OBI62188,-119.7167,35.0833,695.0,1975-06,0.00,12.0,21.6,31.1
OBI62188,-119.7167,35.0833,695.0,1975-07,0.00,14.6,24.2,33.8
OBI62188,-119.7167,35.0833,695.0,1975-08,0.55,13.8,23.4,32.9
OBI62188,-119.7167,35.0833,695.0,1975-09,0.00,13.8,23.1,32.3
OBI62188,-119.7167,35.0833,695.0,1975-10,8.72,6.2,14.6,23.1
OBI62188,-119.7167,35.0833,695.0,1975-11,6.35,1.6,10.1,18.7
OBI62188,-119.7167,35.0833,695.0,1975-12,6.85,-0.6,7.8,16.2
OBI62188,-119.7167,35.0833,695.0,1976-01,0.00,-1.4,7.7,16.8
OBI62188,-119.7167,35.0833,695.0,1976-02,59.36,2.3,8.9,15.4
OBI62188,-119.7167,35.0833,695.0,1976-03,5.98,2.1,9.2,16.4
OBI62188,-119.7167,35.0833,695.0,1976-04,21.81,2.7,10.3,17.9
OBI62188,-119.7167,35.0833,695.0,1976-05,4.54,8.6,18.0,27.4
OBI62188,-119.7167,35.0833,695.0,1976-06,0.12,10.6,20.6,30.6
OBI62188,-119.7167,35.0833,695.0,1976-07,0.00,15.0,24.5,33.9
OBI62188,-119.7167,35.0833,695.0,1976-08,3.34,13.8,21.6,29.5
OBI62188,-119.7167,35.0833,695.0,1976-09,86.04,13.1,20.3,27.6
OBI62188,-119.7167,35.0833,695.0,1976-10,11.42,8.8,16.3,23.7
OBI62188,-119.7167,35.0833,695.0,1976-11,13.25,4.9,12.8,20.8
OBI62188,-119.7167,35.0833,695.0,1976-12,2.77,-0.9,8.5,17.8
OBI62188,-119.7167,35.0833,695.0,1977-01,45.11,0.9,7.2,13.5
OBI62188,-119.7167,35.0833,695.0,1977-02,2.83,1.6,9.9,18.1
OBI62188,-119.7167,35.0833,695.0,1977-03,33.33,0.1,7.9,15.7
OBI62188,-119.7167,35.0833,695.0,1977-04,0.00,4.8,13.8,22.9
OBI62188,-119.7167,35.0833,695.0,1977-05,38.79,5.8,12.9,19.9
OBI62188,-119.7167,35.0833,695.0,1977-06,0.00,13.1,22.7,32.3
OBI62188,-119.7167,35.0833,695.0,1977-07,0.00,14.0,24.3,34.7
OBI62188,-119.7167,35.0833,695.0,1977-08,13.48,14.8,24.4,34.0
OBI62188,-119.7167,35.0833,695.0,1977-09,0.00,10.9,20.1,29.2
OBI62188,-119.7167,35.0833,695.0,1977-10,0.00,7.4,16.4,25.4
OBI62188,-119.7167,35.0833,695.0,1977-11,6.66,3.3,11.4,19.6
OBI62188,-119.7167,35.0833,695.0,1977-12,65.98,4.2,10.9,17.7
OBI62188,-119.7167,35.0833,695.0,1978-01,47.65,3.0,9.0,15.1
OBI62188,-119.7167,35.0833,695.0,1978-02,141.31,2.6,8.5,14.4
OBI62188,-119.7167,35.0833,695.0,1978-03,85.78,6.3,11.8,17.3
OBI62188,-119.7167,35.0833,695.0,1978-04,36.32,4.6,10.9,17.2
OBI62188,-119.7167,35.0833,695.0,1978-05,2.27,6.8,16.0,25.1
OBI62188,-119.7167,35.0833,695.0,1978-06,0.00,11.0,20.8,30.6
OBI62188,-119.7167,35.0833,695.0,1978-07,0.00,14.6,24.6,34.5
OBI62188,-119.7167,35.0833,695.0,1978-08,0.00,14.6,24.2,33.8
OBI62188,-119.7167,35.0833,695.0,1978-09,44.87,11.1,19.3,27.4
OBI62188,-119.7167,35.0833,695.0,1978-10,0.00,9.0,18.6,28.3
OBI62188,-119.7167,35.0833,695.0,1978-11,11.50,1.8,9.1,16.4
OBI62188,-119.7167,35.0833,695.0,1978-12,24.76,-1.6,5.4,12.4
OBI62188,-119.7167,35.0833,695.0,1979-01,63.14,1.2,7.0,12.7
OBI62188,-119.7167,35.0833,695.0,1979-02,71.59,1.3,7.4,13.6
OBI62188,-119.7167,35.0833,695.0,1979-03,65.91,4.7,10.2,15.8
OBI62188,-119.7167,35.0833,695.0,1979-04,0.00,4.4,12.4,20.4
OBI62188,-119.7167,35.0833,695.0,1979-05,0.69,8.7,18.0,27.2
OBI62188,-119.7167,35.0833,695.0,1979-06,0.00,11.8,22.0,32.2
OBI62188,-119.7167,35.0833,695.0,1979-07,0.00,14.8,24.4,34.0
OBI62188,-119.7167,35.0833,695.0,1979-08,0.00,14.5,23.5,32.4
OBI62188,-119.7167,35.0833,695.0,1979-09,4.02,12.7,22.3,31.9
OBI62188,-119.7167,35.0833,695.0,1979-10,14.59,9.1,17.1,25.1
OBI62188,-119.7167,35.0833,695.0,1979-11,10.31,2.2,10.4,18.6
OBI62188,-119.7167,35.0833,695.0,1979-12,23.08,1.8,10.0,18.2
OBI62188,-119.7167,35.0833,695.0,1980-01,64.60,4.2,9.9,15.6
OBI62188,-119.7167,35.0833,695.0,1980-02,62.46,4.9,10.8,16.6
OBI62188,-119.7167,35.0833,695.0,1980-03,40.25,3.3,9.2,15.1
OBI62188,-119.7167,35.0833,695.0,1980-04,28.75,5.3,13.1,20.9
OBI62188,-119.7167,35.0833,695.0,1980-05,12.79,7.5,15.4,23.4
OBI62188,-119.7167,35.0833,695.0,1980-06,0.00,9.9,19.2,28.4
OBI62188,-119.7167,35.0833,695.0,1980-07,1.27,16.3,25.5,34.7
OBI62188,-119.7167,35.0833,695.0,1980-08,0.00,15.1,24.1,33.1
OBI62188,-119.7167,35.0833,695.0,1980-09,0.00,11.8,20.9,30.1
OBI62188,-119.7167,35.0833,695.0,1980-10,4.51,8.5,18.0,27.6
OBI62188,-119.7167,35.0833,695.0,1980-11,0.00,2.8,11.9,21.0
OBI62188,-119.7167,35.0833,695.0,1980-12,11.23,1.7,9.6,17.5

RSA0029044,-119.6589,35.0414,832.0,1966-01,24.04,-0.3,6.0,12.3
RSA0029044,-119.6589,35.0414,832.0,1966-02,28.26,1.0,6.4,11.7
RSA0029044,-119.6589,35.0414,832.0,1966-03,3.21,3.6,10.5,17.3
RSA0029044,-119.6589,35.0414,832.0,1966-04,0.00,5.9,14.6,23.2
RSA0029044,-119.6589,35.0414,832.0,1966-05,0.00,9.2,17.8,26.3
RSA0029044,-119.6589,35.0414,832.0,1966-06,0.00,10.8,20.1,29.4
RSA0029044,-119.6589,35.0414,832.0,1966-07,0.00,14.9,23.6,32.3
RSA0029044,-119.6589,35.0414,832.0,1966-08,0.00,16.1,25.3,34.4
RSA0029044,-119.6589,35.0414,832.0,1966-09,3.90,11.8,19.9,28.0
RSA0029044,-119.6589,35.0414,832.0,1966-10,1.50,7.8,16.0,24.3
RSA0029044,-119.6589,35.0414,832.0,1966-11,39.17,5.5,11.8,18.1
RSA0029044,-119.6589,35.0414,832.0,1966-12,46.30,2.4,7.9,13.5
RSA0029044,-119.6589,35.0414,832.0,1967-01,23.81,0.9,7.9,14.8
RSA0029044,-119.6589,35.0414,832.0,1967-02,3.40,1.3,8.3,15.2
RSA0029044,-119.6589,35.0414,832.0,1967-03,8.51,3.3,9.8,16.2
RSA0029044,-119.6589,35.0414,832.0,1967-04,67.75,1.1,6.3,11.4
RSA0029044,-119.6589,35.0414,832.0,1967-05,2.42,8.0,16.0,24.0
RSA0029044,-119.6589,35.0414,832.0,1967-06,3.03,9.1,18.2,27.3
RSA0029044,-119.6589,35.0414,832.0,1967-07,0.00,16.8,26.2,35.5
RSA0029044,-119.6589,35.0414,832.0,1967-08,0.00,17.6,27.0,36.3
RSA0029044,-119.6589,35.0414,832.0,1967-09,6.58,14.6,22.3,30.1
RSA0029044,-119.6589,35.0414,832.0,1967-10,0.00,8.8,17.0,25.2
RSA0029044,-119.6589,35.0414,832.0,1967-11,60.71,7.3,13.8,20.2
RSA0029044,-119.6589,35.0414,832.0,1967-12,15.86,-0.3,5.5,11.2
RSA0029044,-119.6589,35.0414,832.0,1968-01,6.45,0.7,7.3,13.8
RSA0029044,-119.6589,35.0414,832.0,1968-02,17.22,5.4,10.9,16.5
RSA0029044,-119.6589,35.0414,832.0,1968-03,21.31,4.0,10.4,16.8
RSA0029044,-119.6589,35.0414,832.0,1968-04,11.41,4.7,12.8,20.9
RSA0029044,-119.6589,35.0414,832.0,1968-05,0.01,7.3,15.7,24.1
RSA0029044,-119.6589,35.0414,832.0,1968-06,0.00,11.5,21.1,30.8
RSA0029044,-119.6589,35.0414,832.0,1968-07,0.00,16.2,25.2,34.1
RSA0029044,-119.6589,35.0414,832.0,1968-08,0.00,13.8,22.2,30.7
RSA0029044,-119.6589,35.0414,832.0,1968-09,0.00,13.1,21.6,30.2
RSA0029044,-119.6589,35.0414,832.0,1968-10,37.57,8.6,15.9,23.3
RSA0029044,-119.6589,35.0414,832.0,1968-11,13.82,4.6,10.6,16.6
RSA0029044,-119.6589,35.0414,832.0,1968-12,22.95,0.9,6.4,12.0
RSA0029044,-119.6589,35.0414,832.0,1969-01,71.07,3.5,8.6,13.8
RSA0029044,-119.6589,35.0414,832.0,1969-02,117.87,2.0,6.7,11.4
RSA0029044,-119.6589,35.0414,832.0,1969-03,18.08,2.8,9.2,15.5
RSA0029044,-119.6589,35.0414,832.0,1969-04,42.92,4.7,11.3,18.0
RSA0029044,-119.6589,35.0414,832.0,1969-05,0.00,8.8,17.1,25.5
RSA0029044,-119.6589,35.0414,832.0,1969-06,0.00,11.4,19.2,27.1
RSA0029044,-119.6589,35.0414,832.0,1969-07,0.00,15.8,25.0,34.2
RSA0029044,-119.6589,35.0414,832.0,1969-08,0.00,16.1,25.7,35.3
RSA0029044,-119.6589,35.0414,832.0,1969-09,0.00,13.8,22.6,31.4
RSA0029044,-119.6589,35.0414,832.0,1969-10,1.30,6.1,13.8,21.6
RSA0029044,-119.6589,35.0414,832.0,1969-11,16.45,4.0,11.7,19.4
RSA0029044,-119.6589,35.0414,832.0,1969-12,10.27,1.5,8.4,15.3
RSA0029044,-119.6589,35.0414,832.0,1970-01,19.59,3.2,9.0,14.8
RSA0029044,-119.6589,35.0414,832.0,1970-02,24.21,3.6,9.8,15.9
RSA0029044,-119.6589,35.0414,832.0,1970-03,24.35,3.6,10.1,16.6
RSA0029044,-119.6589,35.0414,832.0,1970-04,4.94,2.3,9.8,17.3
RSA0029044,-119.6589,35.0414,832.0,1970-05,0.23,7.8,17.0,26.2
RSA0029044,-119.6589,35.0414,832.0,1970-06,0.00,11.6,21.0,30.4
RSA0029044,-119.6589,35.0414,832.0,1970-07,0.00,17.1,26.3,35.5
RSA0029044,-119.6589,35.0414,832.0,1970-08,0.00,15.7,25.1,34.5
RSA0029044,-119.6589,35.0414,832.0,1970-09,0.00,10.6,20.2,29.9
RSA0029044,-119.6589,35.0414,832.0,1970-10,0.00,6.9,15.4,23.9
RSA0029044,-119.6589,35.0414,832.0,1970-11,59.18,5.2,12.0,18.9
RSA0029044,-119.6589,35.0414,832.0,1970-12,35.18,1.9,6.7,11.4
RSA0029044,-119.6589,35.0414,832.0,1971-01,12.67,1.1,7.2,13.4
RSA0029044,-119.6589,35.0414,832.0,1971-02,10.48,0.9,7.9,14.9
RSA0029044,-119.6589,35.0414,832.0,1971-03,4.15,3.1,9.7,16.4
RSA0029044,-119.6589,35.0414,832.0,1971-04,15.50,2.7,10.2,17.7
RSA0029044,-119.6589,35.0414,832.0,1971-05,14.09,6.2,13.7,21.2
RSA0029044,-119.6589,35.0414,832.0,1971-06,0.00,10.9,19.5,28.2
RSA0029044,-119.6589,35.0414,832.0,1971-07,0.00,16.0,25.1,34.2
RSA0029044,-119.6589,35.0414,832.0,1971-08,0.00,17.1,25.8,34.6
RSA0029044,-119.6589,35.0414,832.0,1971-09,0.00,12.8,21.2,29.6
RSA0029044,-119.6589,35.0414,832.0,1971-10,5.95,6.2,14.4,22.5
RSA0029044,-119.6589,35.0414,832.0,1971-11,6.09,3.0,10.0,17.0
RSA0029044,-119.6589,35.0414,832.0,1971-12,74.68,0.3,5.2,10.0
RSA0029044,-119.6589,35.0414,832.0,1972-01,0.00,-1.1,5.8,12.7
RSA0029044,-119.6589,35.0414,832.0,1972-02,1.66,2.8,9.8,16.9
RSA0029044,-119.6589,35.0414,832.0,1972-03,0.00,5.3,12.9,20.4
RSA0029044,-119.6589,35.0414,832.0,1972-04,1.07,4.6,12.5,20.5
RSA0029044,-119.6589,35.0414,832.0,1972-05,0.00,7.7,16.9,26.1
RSA0029044,-119.6589,35.0414,832.0,1972-06,0.00,12.4,21.9,31.4
RSA0029044,-119.6589,35.0414,832.0,1972-07,0.00,16.7,25.7,34.7
RSA0029044,-119.6589,35.0414,832.0,1972-08,0.00,15.0,24.3,33.6
RSA0029044,-119.6589,35.0414,832.0,1972-09,0.00,11.9,20.3,28.8
RSA0029044,-119.6589,35.0414,832.0,1972-10,10.18,7.6,14.6,21.6
RSA0029044,-119.6589,35.0414,832.0,1972-11,50.97,3.8,9.2,14.5
RSA0029044,-119.6589,35.0414,832.0,1972-12,13.94,0.2,5.6,10.9
RSA0029044,-119.6589,35.0414,832.0,1973-01,51.52,0.3,6.1,11.9
RSA0029044,-119.6589,35.0414,832.0,1973-02,57.12,3.8,9.0,14.1
RSA0029044,-119.6589,35.0414,832.0,1973-03,43.96,2.3,7.2,12.1
RSA0029044,-119.6589,35.0414,832.0,1973-04,0.00,4.6,12.4,20.1
RSA0029044,-119.6589,35.0414,832.0,1973-05,0.00,9.4,18.4,27.3
RSA0029044,-119.6589,35.0414,832.0,1973-06,0.00,12.7,22.0,31.4
RSA0029044,-119.6589,35.0414,832.0,1973-07,0.00,15.5,25.0,34.6
RSA0029044,-119.6589,35.0414,832.0,1973-08,0.00,15.9,24.4,32.8
RSA0029044,-119.6589,35.0414,832.0,1973-09,0.00,11.9,20.3,28.7
RSA0029044,-119.6589,35.0414,832.0,1973-10,6.13,7.6,15.6,23.6
RSA0029044,-119.6589,35.0414,832.0,1973-11,30.11,3.8,10.1,16.5
RSA0029044,-119.6589,35.0414,832.0,1973-12,15.84,3.1,8.7,14.2
RSA0029044,-119.6589,35.0414,832.0,1974-01,62.88,1.7,7.5,13.3
RSA0029044,-119.6589,35.0414,832.0,1974-02,0.27,0.4,7.7,15.0
RSA0029044,-119.6589,35.0414,832.0,1974-03,49.69,4.3,10.2,16.1
RSA0029044,-119.6589,35.0414,832.0,1974-04,14.66,3.9,11.4,18.8
RSA0029044,-119.6589,35.0414,832.0,1974-05,2.21,7.6,16.6,25.6
RSA0029044,-119.6589,35.0414,832.0,1974-06,0.00,12.3,21.5,30.8
RSA0029044,-119.6589,35.0414,832.0,1974-07,2.79,15.3,24.2,33.1
RSA0029044,-119.6589,35.0414,832.0,1974-08,1.53,15.5,24.3,33.1
RSA0029044,-119.6589,35.0414,832.0,1974-09,0.00,15.2,23.6,32.0
RSA0029044,-119.6589,35.0414,832.0,1974-10,27.33,9.5,16.6,23.6
RSA0029044,-119.6589,35.0414,832.0,1974-11,8.61,4.3,10.8,17.4
RSA0029044,-119.6589,35.0414,832.0,1974-12,40.12,0.8,6.9,13.0
RSA0029044,-119.6589,35.0414,832.0,1975-01,0.00,0.3,7.7,15.2
RSA0029044,-119.6589,35.0414,832.0,1975-02,36.09,1.9,7.6,13.3
RSA0029044,-119.6589,35.0414,832.0,1975-03,22.33,3.0,8.7,14.4
RSA0029044,-119.6589,35.0414,832.0,1975-04,20.82,1.7,8.3,14.9
RSA0029044,-119.6589,35.0414,832.0,1975-05,0.00,7.4,16.5,25.7
RSA0029044,-119.6589,35.0414,832.0,1975-06,0.00,11.7,21.0,30.3
RSA0029044,-119.6589,35.0414,832.0,1975-07,0.00,15.1,24.1,33.0
RSA0029044,-119.6589,35.0414,832.0,1975-08,0.12,14.4,23.3,32.2
RSA0029044,-119.6589,35.0414,832.0,1975-09,0.00,14.5,23.1,31.7
RSA0029044,-119.6589,35.0414,832.0,1975-10,7.73,6.6,14.4,22.3
RSA0029044,-119.6589,35.0414,832.0,1975-11,5.79,2.7,10.2,17.7
RSA0029044,-119.6589,35.0414,832.0,1975-12,6.21,0.7,8.3,15.9
RSA0029044,-119.6589,35.0414,832.0,1976-01,0.00,-0.5,7.8,16.2
RSA0029044,-119.6589,35.0414,832.0,1976-02,67.78,2.8,8.7,14.6
RSA0029044,-119.6589,35.0414,832.0,1976-03,9.25,2.4,8.9,15.4
RSA0029044,-119.6589,35.0414,832.0,1976-04,21.49,2.8,10.0,17.1
RSA0029044,-119.6589,35.0414,832.0,1976-05,4.10,8.7,17.6,26.6
RSA0029044,-119.6589,35.0414,832.0,1976-06,0.63,10.8,20.3,29.8
RSA0029044,-119.6589,35.0414,832.0,1976-07,0.00,15.5,24.3,33.1
RSA0029044,-119.6589,35.0414,832.0,1976-08,4.65,13.3,21.0,28.7
RSA0029044,-119.6589,35.0414,832.0,1976-09,86.92,13.5,20.1,26.8
RSA0029044,-119.6589,35.0414,832.0,1976-10,11.30,9.1,15.9,22.8
RSA0029044,-119.6589,35.0414,832.0,1976-11,13.55,5.6,13.0,20.3
RSA0029044,-119.6589,35.0414,832.0,1976-12,2.80,0.2,8.6,17.1
RSA0029044,-119.6589,35.0414,832.0,1977-01,49.57,1.5,7.2,13.0
RSA0029044,-119.6589,35.0414,832.0,1977-02,2.45,2.2,9.9,17.7
RSA0029044,-119.6589,35.0414,832.0,1977-03,34.83,0.7,7.6,14.5
RSA0029044,-119.6589,35.0414,832.0,1977-04,0.00,5.4,13.8,22.1
RSA0029044,-119.6589,35.0414,832.0,1977-05,44.09,5.6,12.3,19.1
RSA0029044,-119.6589,35.0414,832.0,1977-06,0.00,13.3,22.4,31.5
RSA0029044,-119.6589,35.0414,832.0,1977-07,0.00,14.7,24.3,33.9
RSA0029044,-119.6589,35.0414,832.0,1977-08,12.45,15.9,24.6,33.3
RSA0029044,-119.6589,35.0414,832.0,1977-09,0.00,12.0,20.3,28.5
RSA0029044,-119.6589,35.0414,832.0,1977-10,0.00,8.3,16.4,24.5
RSA0029044,-119.6589,35.0414,832.0,1977-11,6.51,4.0,11.5,19.0
RSA0029044,-119.6589,35.0414,832.0,1977-12,70.79,4.8,10.9,16.9
RSA0029044,-119.6589,35.0414,832.0,1978-01,54.33,3.4,8.8,14.2
RSA0029044,-119.6589,35.0414,832.0,1978-02,152.68,3.1,8.4,13.6
RSA0029044,-119.6589,35.0414,832.0,1978-03,102.71,6.6,11.6,16.5
RSA0029044,-119.6589,35.0414,832.0,1978-04,41.93,4.7,10.6,16.5
RSA0029044,-119.6589,35.0414,832.0,1978-05,1.31,7.2,15.8,24.3
RSA0029044,-119.6589,35.0414,832.0,1978-06,0.00,11.2,20.5,29.8
RSA0029044,-119.6589,35.0414,832.0,1978-07,0.00,15.1,24.4,33.8
RSA0029044,-119.6589,35.0414,832.0,1978-08,0.00,15.0,24.1,33.1
RSA0029044,-119.6589,35.0414,832.0,1978-09,45.78,11.8,19.2,26.6
RSA0029044,-119.6589,35.0414,832.0,1978-10,0.00,10.2,18.8,27.4
RSA0029044,-119.6589,35.0414,832.0,1978-11,15.77,2.5,9.0,15.5
RSA0029044,-119.6589,35.0414,832.0,1978-12,26.31,-0.9,5.5,11.9
RSA0029044,-119.6589,35.0414,832.0,1979-01,67.30,1.2,6.5,11.7
RSA0029044,-119.6589,35.0414,832.0,1979-02,79.69,1.5,7.1,12.6
RSA0029044,-119.6589,35.0414,832.0,1979-03,73.84,4.8,9.8,14.8
RSA0029044,-119.6589,35.0414,832.0,1979-04,0.00,4.1,11.8,19.6
RSA0029044,-119.6589,35.0414,832.0,1979-05,1.25,8.5,17.5,26.4
RSA0029044,-119.6589,35.0414,832.0,1979-06,0.00,12.1,21.7,31.3
RSA0029044,-119.6589,35.0414,832.0,1979-07,0.00,14.9,24.0,33.2
RSA0029044,-119.6589,35.0414,832.0,1979-08,0.00,15.3,23.5,31.6
RSA0029044,-119.6589,35.0414,832.0,1979-09,3.33,13.5,22.3,31.2
RSA0029044,-119.6589,35.0414,832.0,1979-10,16.89,9.3,16.8,24.3
RSA0029044,-119.6589,35.0414,832.0,1979-11,11.81,3.0,10.3,17.6
RSA0029044,-119.6589,35.0414,832.0,1979-12,25.21,2.6,9.9,17.3
RSA0029044,-119.6589,35.0414,832.0,1980-01,68.12,4.6,9.8,14.9
RSA0029044,-119.6589,35.0414,832.0,1980-02,85.65,4.8,10.4,16.0
RSA0029044,-119.6589,35.0414,832.0,1980-03,41.41,3.5,8.8,14.1
RSA0029044,-119.6589,35.0414,832.0,1980-04,25.71,5.3,12.8,20.3
RSA0029044,-119.6589,35.0414,832.0,1980-05,13.31,6.7,14.6,22.5
RSA0029044,-119.6589,35.0414,832.0,1980-06,0.00,9.8,18.7,27.6
RSA0029044,-119.6589,35.0414,832.0,1980-07,2.03,16.5,25.2,34.0
RSA0029044,-119.6589,35.0414,832.0,1980-08,0.00,15.1,23.7,32.3
RSA0029044,-119.6589,35.0414,832.0,1980-09,0.03,12.1,20.8,29.5
RSA0029044,-119.6589,35.0414,832.0,1980-10,4.54,9.1,17.9,26.8
RSA0029044,-119.6589,35.0414,832.0,1980-11,0.00,4.3,12.2,20.2
RSA0029044,-119.6589,35.0414,832.0,1980-12,14.18,3.0,10.4,17.8

RSA599543,-119.1115,34.9435,899.0,1966-01,26.56,-1.2,4.9,10.9
RSA599543,-119.1115,34.9435,899.0,1966-02,35.16,-0.9,4.7,10.3
RSA599543,-119.1115,34.9435,899.0,1966-03,5.35,3.4,10.1,16.8
RSA599543,-119.1115,34.9435,899.0,1966-04,0.00,7.7,15.7,23.7
RSA599543,-119.1115,34.9435,899.0,1966-05,2.55,10.1,18.4,26.7
RSA599543,-119.1115,34.9435,899.0,1966-06,0.00,10.7,20.5,30.3
RSA599543,-119.1115,34.9435,899.0,1966-07,0.00,14.4,23.4,32.4
RSA599543,-119.1115,34.9435,899.0,1966-08,0.00,16.6,25.7,34.7
RSA599543,-119.1115,34.9435,899.0,1966-09,4.62,10.8,19.7,28.6
RSA599543,-119.1115,34.9435,899.0,1966-10,0.00,8.9,16.8,24.7
RSA599543,-119.1115,34.9435,899.0,1966-11,61.57,4.6,10.7,16.9
RSA599543,-119.1115,34.9435,899.0,1966-12,58.61,1.8,7.3,12.7
RSA599543,-119.1115,34.9435,899.0,1967-01,36.56,1.5,7.2,12.9
RSA599543,-119.1115,34.9435,899.0,1967-02,4.41,2.5,8.9,15.4
RSA599543,-119.1115,34.9435,899.0,1967-03,26.87,2.3,8.5,14.7
RSA599543,-119.1115,34.9435,899.0,1967-04,116.55,-1.2,5.6,12.3
RSA599543,-119.1115,34.9435,899.0,1967-05,8.28,7.5,16.1,24.8
RSA599543,-119.1115,34.9435,899.0,1967-06,0.39,8.6,18.1,27.6
RSA599543,-119.1115,34.9435,899.0,1967-07,0.00,17.1,26.2,35.2
RSA599543,-119.1115,34.9435,899.0,1967-08,0.00,17.3,26.3,35.4
RSA599543,-119.1115,34.9435,899.0,1967-09,14.26,12.8,21.5,30.2
RSA599543,-119.1115,34.9435,899.0,1967-10,0.00,9.0,17.1,25.3
RSA599543,-119.1115,34.9435,899.0,1967-11,88.56,6.2,12.6,19.0
RSA599543,-119.1115,34.9435,899.0,1967-12,25.88,-2.3,3.7,9.8
RSA599543,-119.1115,34.9435,899.0,1968-01,13.03,-0.0,5.6,11.1
RSA599543,-119.1115,34.9435,899.0,1968-02,20.59,3.9,9.5,15.1
RSA599543,-119.1115,34.9435,899.0,1968-03,28.36,2.8,8.7,14.6
RSA599543,-119.1115,34.9435,899.0,1968-04,18.92,3.9,12.3,20.6
RSA599543,-119.1115,34.9435,899.0,1968-05,3.96,6.3,15.3,24.3
RSA599543,-119.1115,34.9435,899.0,1968-06,0.00,11.5,21.2,30.9
RSA599543,-119.1115,34.9435,899.0,1968-07,0.00,15.3,24.7,34.1
RSA599543,-119.1115,34.9435,899.0,1968-08,0.00,11.9,21.1,30.4
RSA599543,-119.1115,34.9435,899.0,1968-09,0.00,11.3,20.6,29.9
RSA599543,-119.1115,34.9435,899.0,1968-10,26.59,8.5,15.4,22.3
RSA599543,-119.1115,34.9435,899.0,1968-11,13.13,2.8,9.3,15.8
RSA599543,-119.1115,34.9435,899.0,1968-12,31.39,-1.4,4.4,10.2
RSA599543,-119.1115,34.9435,899.0,1969-01,117.34,1.8,7.1,12.4
RSA599543,-119.1115,34.9435,899.0,1969-02,138.36,-0.3,4.5,9.3
RSA599543,-119.1115,34.9435,899.0,1969-03,26.74,2.5,8.3,14.1
RSA599543,-119.1115,34.9435,899.0,1969-04,33.77,4.4,11.5,18.7
RSA599543,-119.1115,34.9435,899.0,1969-05,8.02,9.0,17.3,25.6
RSA599543,-119.1115,34.9435,899.0,1969-06,1.66,10.0,18.3,26.7
